Timestamp,Sample_Time,CH1,CH3
629234637,15245672,571,548
629246563,15257598,571,551
629258415,15269450,574,553
629270322,15281357,572,549
629282155,15293190,566,553
629294081,15305116,571,548
629305988,15317023,573,561
629317858,15328893,567,541
629329691,15340726,579,539
629341599,15352634,570,543
629353524,15364559,570,541
629365320,15376355,566,539
629377154,15388189,563,540
629389005,15400040,564,544
629400912,15411947,561,536
629412783,15423818,565,539
629424634,15435669,571,551
629436523,15447558,570,548
629448393,15459428,569,550
629460319,15471354,571,548
629472245,15483280,565,534
629484133,15495168,561,552
629496096,15507131,555,548
629507985,15519020,570,542
629519929,15530964,565,545
629531781,15542816,568,553
629543706,15554741,566,543
629555558,15566593,566,556
629567539,15578574,566,540
629579410,15590445,580,558
629591243,15602278,562,548
629603168,15614203,573,546
629615094,15626129,570,544
629627075,15638110,567,540
629638946,15649981,570,532
629650834,15661869,569,540
629662741,15673776,572,538
629674667,15685702,572,528
629686556,15697591,571,558
629698426,15709461,568,546
629710370,15721405,572,560
629722333,15733368,573,548
629734185,15745220,566,548
629746110,15757145,576,559
629757925,15768960,569,551
629769832,15780867,576,549
629781684,15792719,574,545
629793573,15804608,562,540
629805424,15816459,564,532
629817313,15828348,564,538
629829202,15840237,568,536
629841072,15852107,565,546
629852961,15863996,558,539
629864831,15875866,565,540
629876756,15887791,561,539
629888664,15899699,566,543
629900515,15911550,565,547
629912478,15923513,568,554
629924441,15935476,570,561
629936348,15947383,562,552
629948292,15959327,563,543
629965607,15976642,556,555
629978181,15989216,561,548
629990143,16001178,573,553
630002106,16013141,564,542
630014013,16025048,560,540
630026013,16037048,564,539
630037920,16048955,574,539
630049716,16060751,569,538
630061550,16072585,571,545
630073494,16084529,560,549
630085327,16096362,567,552
630097253,16108288,565,557
630109104,16120139,569,547
630121049,16132084,583,538
630132993,16144028,572,558
630144974,16156009,572,554
630156900,16167935,578,557
630168715,16179750,573,551
630180659,16191694,571,539
630192492,16203527,566,544
630204492,16215527,562,541
630216380,16227415,559,542
630228232,16239267,569,538
630240158,16251193,565,546
630252028,16263063,559,539
630263880,16274915,568,546
630275787,16286822,566,550
630287620,16298655,558,543
630299527,16310562,568,548
630311379,16322414,557,553
630323305,16334340,565,546
630335156,16346191,571,544
630347063,16358098,563,549
630358859,16369894,574,558
630370748,16381783,573,551
630382655,16393690,570,549
630394507,16405542,566,542
630406340,16417375,563,542
630418266,16429301,565,539
630430081,16441116,558,540
630441932,16452967,569,549
630453802,16464837,563,548
630465673,16476708,562,538
630477524,16488559,562,544
630489450,16500485,579,555
630501320,16512355,567,540
630513209,16524244,574,545
630525005,16536040,575,539
630536819,16547854,575,536
630548745,16559780,581,550
630560597,16571632,566,554
630572541,16583576,570,547
630584448,16595483,567,562
630596300,16607335,566,555
630608244,16619279,567,545
630620077,16631112,565,539
630631948,16642983,569,547
630643855,16654890,568,544
630655706,16666741,563,530
630667577,16678612,562,545
630679447,16690482,553,541
630691280,16702315,558,545
630703206,16714241,562,546
630715020,16726055,571,553
630726927,16737962,565,542
630738798,16749833,563,547
630750686,16761721,569,552
630762649,16773684,564,549
630774482,16785517,570,564
630786389,16797424,572,551
630798278,16809313,569,546
630810111,16821146,577,535
630821981,16833016,572,534
630833833,16844868,565,533
630845703,16856738,570,543
630857629,16868664,574,545
630869444,16880479,567,550
630881240,16892275,569,548
630893184,16904219,580,558
630905091,16916126,582,544
630916924,16927959,577,547
630928757,16939792,569,548
630940665,16951700,570,542
630952572,16963607,579,538
630964423,16975458,569,544
630976275,16987310,569,547
630988145,16999180,574,538
631000034,17011069,566,539
631011904,17022939,567,543
631023774,17034809,559,535
631035645,17046680,567,544
631047478,17058513,564,545
631059403,17070438,562,550
631071255,17082290,557,542
631083107,17094142,564,550
631095014,17106049,574,538
631106866,17117901,570,544
631118736,17129771,566,539
631130587,17141622,581,548
631142439,17153474,575,538
631154291,17165326,568,547
631166161,17177196,577,549
631178050,17189085,560,554
631189920,17200955,577,548
631201790,17212825,566,538
631213679,17224714,571,540
631225493,17236528,560,543
631237363,17248398,567,538
631249197,17260232,568,539
631261067,17272102,571,547
631272918,17283953,557,545
631284789,17295824,563,543
631296659,17307694,574,551
631308566,17319601,569,543
631320492,17331527,572,544
631332362,17343397,579,543
631344250,17355285,570,542
631356158,17367193,571,551
631368139,17379174,580,547
631380028,17391063,569,539
631391953,17402988,564,546
631403805,17414840,567,551
631415731,17426766,571,537
631427619,17438654,564,543
631439471,17450506,565,549
631451341,17462376,559,542
631463193,17474228,562,539
631475100,17486135,563,548
631486989,17498024,561,539
631498841,17509876,564,551
631510674,17521709,565,546
631522544,17533579,570,546
631534433,17545468,566,546
631546284,17557319,562,543
631558117,17569152,568,554
631569969,17581004,562,541
631581876,17592911,571,544
631593728,17604763,571,532
631605635,17616670,562,541
631617468,17628503,568,550
631629320,17640355,568,537
631641264,17652299,564,538
631653097,17664132,574,542
631665041,17676076,568,543
631676893,17687928,567,548
631688782,17699817,561,556
631700615,17711650,568,541
631712541,17723576,566,544
631724392,17735427,583,549
631736300,17747335,565,548
631748133,17759168,569,550
631760040,17771075,573,553
631771873,17782908,562,541
